col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7
345.01703779405454,191.7721685818617,303.0150490210961,644.294514231702,3579.8013893651596,3538.5334092939597,4694.749795915171,12703.353969672418
1790.89456455516,1606.9000485259485,4970.121220861115,4735.693230540858,433.41528959923033,1200.8473824807793,1941.3263578920448,10130.472533736136
4997.268561000548,1790.8848435097698,383.1524216853192,14404.609002011557,372.1611825177314,354.1721406580091,1058.9503440489466,17512.472602608323
20536.51246993445,32146.946968630335,14403.469011323952,13419.496673972579,13065.030225484896,344.96011775371335,4075.586077570833,14229.444186732708
20536.2994030304,32146.645936034423,14403.40871893744,13419.278138056341,13065.05322568226,345.01703779405454,4075.561574085641,14229.833899844463
4997.320112278375,1790.89456455516,383.15240847527014,14405.163674796833,372.1670855409103,354.1746278476802,1058.9548806930316,17512.5784516014
1790.8848435097698,1606.897711118009,4970.115369583988,4735.714295679626,433.4023843942018,1200.8452050628825,1941.329459680876,10130.45645138964
344.96011775371335,191.77183237018542,303.0829494353385,644.3097912439321,3579.808707700776,3538.5298572437414,4694.752622090452,12703.380354300576
