col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7
0.00017099926801729151,0.00017813751788102269,0.00019586708988985753,0.00015871087396828875,0.00017670448426056377,0.0001856241465001428,0.0001873222746853233,0.00020512057936676692
0.00013729422693928113,0.00014247650446983363,0.00016950540054091762,0.0001867902172902605,0.0001803983865189777,0.00017469157288526346,0.00019669464564567722,0.00019880461638118293
0.00014399883196942757,0.00013729433361909875,0.00016332098565748635,0.00017796109092080786,0.0001548389358399255,0.00015007827834454893,0.00014521831009161142,0.00015595301379951317
0.00016334259354122135,0.00021923034356378566,0.0001946453247951616,0.00015609488180912958,0.00017767879967334687,0.00017099948996674743,0.00019801297162135747,0.0002437027327768032
0.0001633435845555505,0.00021923100622159555,0.0001946454661981929,0.00015609493149553835,0.00017767832022465632,0.00017099926801729151,0.00019801338595433265,0.00024370042481380283
0.0001439983140012873,0.00013729422693928113,0.00016332098011563102,0.00017795900175968283,0.0001548388368673852,0.00015007823457532357,0.00014521828444702,0.00015595336163348665
0.00013729433361909875,0.00014247652503142477,0.00016950550601803197,0.00018678980912565288,0.00018039854292210874,0.00017469160605913838,0.00019669469120037027,0.0001988049342175369
0.00017099948996674743,0.00017813751274411272,0.00019586687630659602,0.0001587106226950811,0.00017670433248104033,0.0001856242567353392,0.00018732215035686579,0.00020512043891432414
